Mês;Especialidade;Dias em fila;Em fila;Tempo médio de espera (Dias);Procedimentos realizados
2024/10;OTORRINOLARINGOLOGIA/1;136;12;11.33;0
2024/01;GINECOLOGIA/1;289;1;289.0;0
2026/09;GINECOLOGIA/9;34952;108;323.63;0
2025/06;ORTOPEDIA/OMBRO;7235;74;97.77;0
2023/10;CIRURGIA PEDIÁTRICA;1033;31;33.32;105
2025/08;CIRURGIA PLÁSTICA/8;529;4;132.25;0
2025/10;UROLOGIA/TROCA DE DUPLO J;3330;68;48.97;0
2026/06;CIRURGIA GERAL/4;4749;33;143.91;0
2025/08;ONCOLOGIA/DERMATOLOGIA;535;45;11.89;0
2023/07;UROLOGIA/4;9;2;4.5;0
2025/06;ORTOPEDIA/8;3987;8;498.38;0
2025/11;ORTOPEDIA/RETIRADA DE MATERIAL;4144;12;345.33;0
2023/03;GINECOLOGIA/6;222;6;37.0;0
2024/03;ORTOPEDIA/9;169;4;42.25;0
2024/03;OTORRINOLARINGOLOGIA/OUVIDO 2;3;1;3.0;0
2024/01;UROLOGIA/LITIASE;1983;20;99.15;0
2024/03;ORTOPEDIA/1;190;44;4.32;0
2026/02;CIRURGIA CARDÍACA - PEDIATRICA/CIRURGIA CARDÍACA;316;5;63.2;0
2026/09;OTORRINOLARINGOLOGIA/NARIZ 1;1431;24;59.63;0
2024/08;OTORRINOLARINGOLOGIA/LARINGE;610;4;152.5;0
2026/03;CIRURGIA GERAL/3;1851;32;57.84;0
2024/05;UROLOGIA/RETIRADA;477;12;39.75;0
2026/02;CIRURGIA GERAL/GERAL;8947;101;88.58;0
2024/05;CIRURGIA PLÁSTICA/6;1574;8;196.75;0
2025/12;CIRURGIA PEDIÁTRICA/2;377;3;125.67;0
2023/10;MASTOLOGIA;141;4;35.25;25
2023/10;ORTOPEDIA/5;7;1;7.0;0
2024/12;CERFIS/2;395;11;35.91;0
2025/08;UROLOGIA/8;2141;10;214.1;0
2025/05;COLOPROCTOLOGIA/3;1051;6;175.17;0
2023/03;ORTOPEDIA/RETIRADA;17;5;3.4;0
2023/04;CIRURGIA CARDÍACA - ANGIOPLASTIA;337;17;19.82;14
2026/01;PROGRAMA TRANSEXUALIZADOR/CIRURGIA PLÁSTICA;3393;6;565.5;0
2024/02;GASTROENTEROLOGIA;213;5;42.6;4
2023/08;UROLOGIA/RETIRADA;867;76;11.41;0
2024/03;GINECOLOGIA/HISTERECTOMIA;261;6;43.5;0
2025/05;OFTALMOLOGIA/OE;32360;494;65.51;0
2024/06;ORTOPEDIA/RETIRADA;2001;43;46.53;0
2026/08;OTORRINOLARINGOLOGIA/NARIZ 1;1006;20;50.3;0
2023/07;ORTOPEDIA/4;417;7;59.57;0
2025/04;GINECOLOGIA/GERAL;2332;23;101.39;0
2026/04;ORTOPEDIA/9;1264;6;210.67;0
2024/03;CIRURGIA GERAL;24985;982;25.44;1124
2025/01;ORTOPEDIA/4;600;8;75.0;0
2023/11;OFTALMOLOGIA/PTERIGIO OD;195;106;1.84;0
2025/09;CIRURGIA CARDÍACA - ADULTO;36;8;4.5;13
2025/05;PROGRAMA TRANSEXUALIZADOR/GINECOLOGIA;858;8;107.25;0
2025/12;COLOPROCTOLOGIA/2;153;2;76.5;0
2026/01;ORTOPEDIA/PÉ/TORNOZELO;1416;42;33.71;0
2026/07;OFTALMOLOGIA/AO;3653;27;135.3;0
2025/10;OTORRINOLARINGOLOGIA/MUTIRÃO;3388;21;161.33;0
2025/08;ONCOLOGIA/COLOPROCTOLOGIA;109;5;21.8;0
2023/10;GINECOLOGIA/8;755;8;94.38;0
2024/11;UROLOGIA/6;912;3;304.0;0
2025/02;ORTOPEDIA/7;605;2;302.5;0
2026/02;GASTROENTEROLOGIA;177;3;59.0;1
2025/04;UROLOGIA/1;1273;38;33.5;0
2023/01;ORTOPEDIA/TUMOR;24;2;12.0;0
2025/03;UROLOGIA/7;1501;4;375.25;0
2025/01;OTORRINOLARINGOLOGIA/IMPLANTE COCLEAR;592;2;296.0;0
2026/03;ORTOPEDIA/GERAL;1919;25;76.76;0
2026/07;ONCOLOGIA/COLOPROCTOLOGIA;159;3;53.0;0
2023/07;CIRURGIA GERAL/5;359;11;32.64;0
2026/08;ORTOPEDIA;50394;633;79.61;1172
2026/06;UROLOGIA/RETIRADA DE DUPLO J;1391;118;11.79;0
2023/02;NEUROCIRURGIA/4;52;3;17.33;0
2025/05;CIRURGIA TORÁCICA/2;146;1;146.0;0
2026/08;PROGRAMA TRANSEXUALIZADOR/GINECOLOGIA;682;9;75.78;0
2025/08;CIRURGIA TORÁCICA/3;281;3;93.67;0
2025/09;OFTALMOLOGIA/AO;8566;37;231.51;0
2025/02;ORTOPEDIA/COLUNA (ARTRODESE);800;13;61.54;0
2025/02;CIRURGIA GERAL/8;31;5;6.2;0
2025/10;ORTOPEDIA/PÉ/TORNOZELO;4852;60;80.87;0
2025/11;ORTOPEDIA/PLEXO BRAQUIAL;91;1;91.0;0
2026/05;ORTOPEDIA/2;2666;34;78.41;0
2026/09;PROGRAMA TRANSEXUALIZADOR/GINECOLOGIA;1265;15;84.33;0
2023/09;ORTOPEDIA/JOELHO (ATJ);252;2;126.0;0
2023/08;GINECOLOGIA/6;278;2;139.0;0
2023/09;ONCOLOGIA/MASTOLOGIA;206;8;25.75;0
2025/10;OTORRINOLARINGOLOGIA/OUVIDO 3;45;1;45.0;0
2024/03;ORTOPEDIA/GERAL;316;122;2.59;0
2025/11;PROGRAMA TRANSEXUALIZADOR/GINECOLOGIA;125;3;41.67;0
2024/11;CIRURGIA PLÁSTICA/5;958;2;479.0;0
2026/04;ORTOPEDIA/PEDIÁTRICA GERAL;1525;26;58.65;0
2023/01;CIRURGIA CARDÍACA - ADULTO;61;8;7.63;10
2025/11;UROLOGIA/5;617;6;102.83;0
2025/03;CIRURGIA GERAL/PAREDE E CAVIDADE ABDOMINAL;2051;22;93.23;0
2023/04;ORTOPEDIA/RETIRADA DE MATERIAL;808;24;33.67;0
2026/08;UROLOGIA/3;6754;16;422.13;0
2024/01;ORTOPEDIA/5;103;1;103.0;0
2025/01;NEUROCIRURGIA/3;101;3;33.67;0
2025/04;CIRURGIA VASCULAR;5918;150;39.45;207
2026/02;ORTOPEDIA/RETIRADA DE MATERIAL;3697;14;264.07;0
2025/11;ORTOPEDIA/COLUNA (ARTRODESE);1259;9;139.89;0
2026/07;CIRURGIA PEDIÁTRICA/2;1551;21;73.86;0
2024/07;OTORRINOLARINGOLOGIA/NARIZ 1;372;17;21.88;0
2025/08;DERMATOLOGIA;406;18;22.56;18
2025/06;CIRURGIA PEDIÁTRICA;3080;33;93.33;95
2023/08;CIRURGIA PEDIÁTRICA;1284;37;34.7;115
2025/08;ORTOPEDIA/RETIRADA DE MATERIAL;1938;30;64.6;0
2024/06;CIRURGIA VASCULAR/3;1703;11;154.82;0
2024/06;CIRURGIA VASCULAR/4;818;9;90.89;0
2024/12;UROLOGIA/1;1633;50;32.66;0
2024/08;CIRURGIA GERAL/PAREDE E CAVIDADE ABDOMINAL;971;32;30.34;0
2024/02;CIRURGIA GERAL/GERAL;133;2;66.5;0
2024/08;OTORRINOLARINGOLOGIA/2;379;7;54.14;0
2026/04;ONCOLOGIA/COLOPROCTOLOGIA;35;4;8.75;0
2025/01;OFTALMOLOGIA/OE;25816;386;66.88;0
2025/08;CIRURGIA DE CABEÇA E PESCOÇO/1;898;3;299.33;0
2024/12;UROLOGIA/RETIRADA DE DUPLO J;1290;37;34.86;0
2024/12;CIRURGIA VASCULAR/6;88;3;29.33;0
2026/06;ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS;2445;31;78.87;27
2024/07;ORTOPEDIA/OMBRO;1823;50;36.46;0
2024/09;CIRURGIA PLÁSTICA/5;748;2;374.0;0
2025/12;COLOPROCTOLOGIA/4;56;1;56.0;0
2025/05;GINECOLOGIA/1;14;1;14.0;0
2024/02;ORTOPEDIA/COLUNA (DEFORMIDADES);99;2;49.5;0
2025/10;CIRURGIA GERAL/3;2339;56;41.77;0
2023/12;OTORRINOLARINGOLOGIA/3;2433;15;162.2;0
2024/01;MASTOLOGIA/3;539;20;26.95;0
2024/04;OFTALMOLOGIA/OD;17324;519;33.38;0
2026/08;CIRURGIA VASCULAR/3;790;5;158.0;0
2025/01;MASTOLOGIA/3;372;16;23.25;0
2025/01;MASTOLOGIA;860;12;71.67;30
2024/05;OFTALMOLOGIA/CATARATA OD;910;155;5.87;0
2024/07;OTORRINOLARINGOLOGIA/IMPLANTE COCLEAR;245;2;122.5;0
2023/06;OFTALMOLOGIA/CATARATA OD;247;102;2.42;0
2025/01;COLOPROCTOLOGIA/3;1076;5;215.2;0
2024/02;BUCOMAXILOFACIAL;22;1;22.0;21
2025/01;ORTOPEDIA/GERAL;3941;26;151.58;0
2025/03;CIRURGIA VASCULAR/5;39;2;19.5;0
2026/01;CIRURGIA PLÁSTICA/3;88;1;88.0;0
2025/04;GINECOLOGIA/9;589;2;294.5;0
2023/05;NEUROCIRURGIA/3;56;1;56.0;0
2025/10;ORTOPEDIA/10;1371;2;685.5;0
2026/08;CIRURGIA DE CABEÇA E PESCOÇO/2;2257;9;250.78;0
2024/11;ORTOPEDIA/OMBRO;1774;52;34.12;0
2024/03;OFTALMOLOGIA/PTERIGIO OD;175;126;1.39;0
2025/12;ORTOPEDIA/OMBRO E COTOVELO;106;2;53.0;0
2026/04;CIRURGIA GERAL/GERAL;9218;204;45.19;0
2024/11;ORTOPEDIA/RETIRADA DE MATERIAL SÍNTESE;330;23;14.35;0
2026/03;CIRURGIA TORÁCICA/3;72;2;36.0;0
2023/07;CIRURGIA CARDÍACA - PEDIATRICA/CIRURGIA CARDÍACA;148;2;74.0;0
2023/07;ORTOPEDIA/COLUNA (ARTRODESE);582;13;44.77;0
2026/09;ORTOPEDIA/OMBRO (ARTROPLASTIAS);59382;79;751.67;0
2025/05;GINECOLOGIA/6;2559;11;232.64;0
2026/06;NEUROCIRURGIA/5;5565;6;927.5;0
2023/04;CERFIS/2;225;15;15.0;0
2024/01;ORTOPEDIA/PÉ/TORNOZELO;928;31;29.94;0
2025/11;ORTOPEDIA/COLUNA (DEFORMIDADES);1481;3;493.67;0
2024/01;CIRURGIA PLÁSTICA/1;424;4;106.0;0
2024/01;ORTOPEDIA/QUADRIL PEDIÁTRICA;163;1;163.0;0
2025/05;CIRURGIA VASCULAR/5;215;2;107.5;0
2026/08;CIRURGIA GERAL/4;1169;19;61.53;0
2023/05;CIRURGIA DE CABEÇA E PESCOÇO/2;540;6;90.0;0
2024/11;ORTOPEDIA/COLUNA (ARTRODESE);1033;14;73.79;0
2024/03;ORTOPEDIA/8;353;2;176.5;0
2026/07;UROLOGIA;1498;52;28.81;459
2026/08;CIRURGIA PEDIÁTRICA/2;1966;14;140.43;0
2026/06;CIRURGIA DE CABEÇA E PESCOÇO/2;2986;9;331.78;0
2024/09;CIRURGIA VASCULAR/5;28;2;14.0;0
2024/06;OFTALMOLOGIA/PTERIGIO OD;264;118;2.24;0
2024/02;ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS;4904;31;158.19;29
2026/03;OTORRINOLARINGOLOGIA/NARIZ 2;70;1;70.0;0
2024/03;DERMATOLOGIA;956;21;45.52;16
2025/04;ORTOPEDIA/QUADRIL;8660;70;123.71;0
2023/11;GINECOLOGIA/GERAL;290;2;145.0;0
2023/12;CIRURGIA CARDÍACA - ADULTO/GERAL;325;1;325.0;0
2023/11;ORTOPEDIA/8;193;1;193.0;0
2025/10;ORTOPEDIA/MUTIRÃO;11930;28;426.07;0
2023/04;UROLOGIA/3;520;18;28.89;0
2025/05;ORTOPEDIA/5;1080;2;540.0;0
2025/09;ORTOPEDIA/MUTIRÃO;6412;16;400.75;0
2023/06;ORTOPEDIA/JOELHO (ARTROSCOPIAS);884;19;46.53;0
2025/02;ORTOPEDIA/1;1820;91;20.0;0
2026/02;ORTOPEDIA/REVISÃO QUADRIL;385;1;385.0;0
2026/07;UROLOGIA/5;898;9;99.78;0
2023/03;UROLOGIA/GERAL;1099;38;28.92;0
2024/01;ORTOPEDIA/10;424;2;212.0;0
2024/03;ORTOPEDIA/REVISÃO JOELHO;0;2;0.0;0
2026/06;OFTALMOLOGIA/AMBULATORIAL - OE;10349;192;53.9;0
2024/06;OFTALMOLOGIA/OD;19628;599;32.77;0
2024/08;GINECOLOGIA/3;652;5;130.4;0
2026/05;GINECOLOGIA/8;277;2;138.5;0
2023/11;CIRURGIA PLÁSTICA/4;77;1;77.0;0
2026/01;UROLOGIA/LITIASE;1209;16;75.56;0
2024/05;GINECOLOGIA/6;4693;15;312.87;0
2024/08;UROLOGIA/4;411;6;68.5;0
2024/09;ORTOPEDIA/1;707;59;11.98;0
2025/07;ORTOPEDIA/QUADRIL PEDIÁTRICA;1608;8;201.0;0
2024/04;CIRURGIA VASCULAR/7;386;2;193.0;0
2026/04;CIRURGIA PEDIÁTRICA/1;2144;52;41.23;0
2025/10;CIRURGIA CARDÍACA - PEDIATRICA/CIRURGIA CARDÍACA;3657;20;182.85;0
2025/05;GINECOLOGIA/HISTERECTOMIA;169;3;56.33;0
2025/04;CIRURGIA TORÁCICA/3;927;5;185.4;0
2025/04;MASTOLOGIA/5;373;8;46.63;0
2024/01;UROLOGIA/GERAL;2336;46;50.78;0
2026/04;ORTOPEDIA/COLUNA (BLOQUEIOS);946;12;78.83;0
2023/04;UROLOGIA/RETIRADA;886;77;11.51;0
2023/11;CIRURGIA PEDIÁTRICA/3;612;5;122.4;0
2023/10;ORTOPEDIA/COLUNA (BLOQUEIOS);519;7;74.14;0
2023/05;CIRURGIA VASCULAR/7;0;1;0.0;0
2026/09;CIRURGIA GERAL/1;7844;42;186.76;0
2026/05;NEUROCIRURGIA/7;306;2;153.0;0
2025/02;CIRURGIA VASCULAR/7;886;2;443.0;0
2024/09;CIRURGIA PEDIÁTRICA/1;2590;83;31.2;0
2025/03;ORTOPEDIA/REVISÃO QUADRIL;574;1;574.0;0
2025/03;ORTOPEDIA/1;1390;54;25.74;0
2025/11;OTORRINOLARINGOLOGIA/CAVIDADE ORAL;1354;34;39.82;0
2024/09;CIRURGIA CARDÍACA - ADULTO;244;9;27.11;17
2023/06;ORTOPEDIA/JOELHO;19;2;9.5;0
2023/09;ORTOPEDIA/COLUNA (BLOQUEIOS);234;2;117.0;0
2023/12;CIRURGIA GERAL/ESTOMAGO E INTESTINOS;252;37;6.81;0
2024/07;OTORRINOLARINGOLOGIA;1436;50;28.72;131
2025/06;BUCOMAXILOFACIAL/GERAL;827;16;51.69;0
2024/03;OTORRINOLARINGOLOGIA/NARIZ 2;322;7;46.0;0
2025/12;OTORRINOLARINGOLOGIA;6257;99;63.2;153
2023/08;ORTOPEDIA/FIXADOR EXTERNO;955;12;79.58;0
2024/05;ONCOLOGIA/UROLOGIA;150;9;16.67;0
2026/08;COLOPROCTOLOGIA/1;787;32;24.59;0
2025/11;UROLOGIA/3;1502;18;83.44;0
2023/01;CIRURGIA VASCULAR/3;0;1;0.0;0
2026/06;OFTALMOLOGIA/OD;38548;492;78.35;0
2023/11;CIRURGIA GERAL/FIGADO E VIAS BILIARES;5799;76;76.3;0
2025/09;ORTOPEDIA/13;812;1;812.0;0
2025/02;CIRURGIA GERAL/2;103;11;9.36;0
2024/07;OTORRINOLARINGOLOGIA/1;534;10;53.4;0
2024/06;UROLOGIA/GERAL;11085;108;102.64;0
2026/08;ORTOPEDIA/RETIRADA DE MATERIAL SÍNTESE;721;43;16.77;0
2024/09;MASTOLOGIA/3;505;20;25.25;0
2023/05;UROLOGIA/GERAL;3872;78;49.64;0
2024/10;OFTALMOLOGIA/HOSPITALAR - OD;286;21;13.62;0
2025/08;NEUROCIRURGIA/4;1177;7;168.14;0
2025/07;UROLOGIA/5;540;4;135.0;0
2024/04;CIRURGIA PLÁSTICA/1;987;6;164.5;0
2025/11;CIRURGIA PEDIÁTRICA/1;5937;91;65.24;0
2025/06;UROLOGIA/LITIASE;1108;16;69.25;0
2026/08;OTORRINOLARINGOLOGIA/IMPLANTE COCLEAR;373;1;373.0;0
2024/02;ORTOPEDIA/QUADRIL;3671;92;39.9;0
2025/03;ORTOPEDIA MUTIRÃO;476;1;476.0;0
2024/05;UROLOGIA/2;2969;35;84.83;0
2023/11;MASTOLOGIA/3;850;23;36.96;0
2024/10;ORTOPEDIA/2;155;19;8.16;0
2026/08;UROLOGIA/GERAL;6836;122;56.03;0
2024/08;CIRURGIA VASCULAR/3;3993;20;199.65;0
2026/09;CIRURGIA GERAL/2;991;20;49.55;0
2024/05;GASTROENTEROLOGIA;380;9;42.22;5
2025/03;UROLOGIA/RETIRADA DE DUPLO J;2032;125;16.26;0
2023/01;CIRURGIA GERAL/7;0;1;0.0;0
2026/08;CIRURGIA VASCULAR/1;14;1;14.0;0
2023/03;MASTOLOGIA/5;7;1;7.0;0
2024/04;CIRURGIA GERAL/10;311;1;311.0;0
2023/08;ORTOPEDIA/2;708;41;17.27;0
2026/03;CARDIOLOGIA;557;2;278.5;2
2024/12;UROLOGIA/4;266;6;44.33;0
2026/03;ORTOPEDIA/JOELHO;1807;6;301.17;0
2026/05;BUCOMAXILOFACIAL;161;11;14.64;39
2023/10;NEUROCIRURGIA/5;232;3;77.33;0
2026/06;NEUROCIRURGIA/4;414;3;138.0;0
2024/11;UROLOGIA/7;211;2;105.5;0
2024/05;ORTOPEDIA/FIXADOR EXTERNO;649;21;30.9;0
2023/08;GINECOLOGIA/HISTERECTOMIA;2173;14;155.21;0
2026/07;ORTOPEDIA/QUADRIL PEDIÁTRICA;131;1;131.0;0
2025/06;CIRURGIA GERAL/7;2411;7;344.43;0
2025/02;ORTOPEDIA/REVISÃO QUADRIL;1373;3;457.67;0
2023/01;UROLOGIA/TRANSPLANTE RENAL 1;0;2;0.0;0
2025/02;UROLOGIA/2;1005;10;100.5;0
2024/04;COLOPROCTOLOGIA/2;820;9;91.11;0
2024/06;OTORRINOLARINGOLOGIA;1075;38;28.29;116
2026/05;ORTOPEDIA/JOELHO;63;9;7.0;0
2023/05;UROLOGIA/5;879;19;46.26;0
2026/02;ORTOPEDIA/JOELHO (ATJ);16945;21;806.9;0
2026/03;CIRURGIA PLÁSTICA/GERAL;63;1;63.0;0
2023/10;OTORRINOLARINGOLOGIA/CAVIDADE ORAL;1887;35;53.91;0
2026/06;MASTOLOGIA/2;10;1;10.0;0
2024/12;ORTOPEDIA/8;4553;10;455.3;0
2026/03;ONCOLOGIA/UROLOGIA;777;10;77.7;0
2025/06;CIRURGIA CARDÍACA - ADULTO/MARCAPASSO;72;3;24.0;0
2026/07;GINECOLOGIA/8;770;2;385.0;0
2025/12;MASTOLOGIA;294;5;58.8;20
2023/02;UROLOGIA/10;0;9;0.0;0
2025/07;UROLOGIA/4;100;1;100.0;0
2025/08;CIRURGIA GERAL/PAREDE E CAVIDADE ABDOMINAL;754;44;17.14;0
2024/02;NEUROCIRURGIA/6;0;1;0.0;0
2023/10;CIRURGIA VASCULAR/GERAL;5096;44;115.82;0
2024/10;ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS;1968;32;61.5;25
2025/07;CERFIS/1;13;1;13.0;0
2024/03;UROLOGIA/GERAL;6579;60;109.65;0
2026/09;CIRURGIA PLÁSTICA/7;548;3;182.67;0
2025/12;CIRURGIA GERAL/5;309;3;103.0;0
2026/02;UROLOGIA/2;59;1;59.0;0
2023/03;OTORRINOLARINGOLOGIA/OUVIDO 2;84;2;42.0;0
2026/08;UROLOGIA/TROCA DE DUPLO J;3231;67;48.22;0
2026/04;CIRURGIA PLÁSTICA/8;232;1;232.0;0
2023/04;CIRURGIA TORÁCICA/2;152;14;10.86;0
2024/12;CIRURGIA PLÁSTICA/10;4097;7;585.29;0
2024/11;CIRURGIA VASCULAR;6461;146;44.25;229
2025/03;PROGRAMA TRANSEXUALIZADOR/GINECOLOGIA;2178;11;198.0;0
2025/11;GINECOLOGIA/5;324;1;324.0;0
2026/07;GASTROENTEROLOGIA;106;2;53.0;0
2023/09;CIRURGIA CARDÍACA - PEDIATRICA/CIRURGIA CARDÍACA;398;4;99.5;0
2026/07;ORTOPEDIA/RETIRADA DE FIXADOR EXTERNO;2086;44;47.41;0
2024/12;OFTALMOLOGIA/CATARATA OD;718;149;4.82;0
2024/04;CIRURGIA TORÁCICA;0;1;0.0;9
2025/05;UROLOGIA/2;857;8;107.13;0
2024/06;CIRURGIA GERAL/2;819;24;34.13;0
2024/07;ORTOPEDIA/7;853;6;142.17;0
2026/03;MASTOLOGIA/5;194;4;48.5;0
2025/08;CIRURGIA VASCULAR/3;1360;8;170.0;0
2024/09;CIRURGIA GERAL/5;342;4;85.5;0
2024/06;ORTOPEDIA/GERAL;5602;20;280.1;0
2024/09;GINECOLOGIA/9;1715;5;343.0;0
2024/07;CIRURGIA VASCULAR/2;206;6;34.33;0
2026/08;ORTOPEDIA/TUMOR;48;4;12.0;0
2026/09;OTORRINOLARINGOLOGIA/OUVIDO 1;4560;24;190.0;0
2023/01;BUCOMAXILOFACIAL/GERAL;78;8;9.75;0
2023/06;CIRURGIA PEDIÁTRICA;1010;18;56.11;67
2024/01;CIRURGIA PLÁSTICA/9;340;2;170.0;0
2023/12;CIRURGIA GERAL/1;0;1;0.0;0
2023/04;DERMATOLOGIA;259;10;25.9;10
2025/04;GINECOLOGIA/5;370;1;370.0;0
2024/11;CIRURGIA GERAL/6;81;4;20.25;0
2026/02;CIRURGIA VASCULAR/1;25;3;8.33;0
2026/07;NEUROCIRURGIA;1908;12;159.0;43
2023/11;CIRURGIA PEDIÁTRICA/1;880;50;17.6;0
2023/04;ORTOPEDIA/REVISÃO JOELHO;32;1;32.0;0
2026/09;OTORRINOLARINGOLOGIA/5;21440;23;932.17;0
2025/03;CIRURGIA GERAL/6;33;2;16.5;0
2025/03;NEUROCIRURGIA/5;52;1;52.0;0
2025/02;BUCOMAXILOFACIAL;60;5;12.0;19
2024/04;CIRURGIA PLÁSTICA/8;548;2;274.0;0
2025/03;UROLOGIA/1;2545;58;43.88;0
2023/08;OFTALMOLOGIA/PTERIGIO OE;209;101;2.07;0
2025/11;UROLOGIA/7;935;4;233.75;0
2023/06;CIRURGIA TORÁCICA/2;0;4;0.0;0
2023/07;CIRURGIA TORÁCICA/2;0;2;0.0;0
2024/01;MASTOLOGIA;30;1;30.0;24
2025/05;CIRURGIA PLÁSTICA/GERAL;55;2;27.5;0
2025/07;UROLOGIA/LITIASE;1380;8;172.5;0
2026/03;ORTOPEDIA;77026;764;100.82;1205
2025/09;CIRURGIA GERAL/ESTOMAGO E INTESTINOS;699;27;25.89;0
2025/08;ORTOPEDIA/QUADRIL;28801;88;327.28;0
2024/02;CIRURGIA PLÁSTICA/6;1118;4;279.5;0
2023/09;ONCOLOGIA/GINECOLOGIA;160;9;17.78;0
2025/02;ORTOPEDIA/6;180;2;90.0;0
2024/06;CIRURGIA VASCULAR/6;272;4;68.0;0
2026/09;NEUROCIRURGIA/1;5467;45;121.49;0
2023/08;CIRURGIA TORÁCICA;18;3;6.0;8
2025/06;GINECOLOGIA/8;51;1;51.0;0
2026/07;ORTOPEDIA/GERAL;19036;82;232.15;0
2025/05;ORTOPEDIA/RETIRADA DE MATERIAL;2407;54;44.57;0
2026/02;GINECOLOGIA/3;549;4;137.25;0
2024/11;OTORRINOLARINGOLOGIA/4;246;1;246.0;0
2025/10;CERFIS/1;136;7;19.43;0
2025/09;ORTOPEDIA/JOELHO (ATJ);9760;18;542.22;0
2023/09;NEUROCIRURGIA/5;56;1;56.0;0
2025/07;CIRURGIA PEDIÁTRICA/1;4572;78;58.62;0
2026/04;MASTOLOGIA/3;998;19;52.53;0
2023/04;ORTOPEDIA/REVISÃO OMBRO;71;1;71.0;0
2025/09;CIRURGIA PEDIÁTRICA/1;6190;90;68.78;0
2025/07;ONCOLOGIA/GINECOLOGIA;91;10;9.1;0
2024/08;OTORRINOLARINGOLOGIA;1379;42;32.83;140
2026/08;OTORRINOLARINGOLOGIA/CAVIDADE ORAL;491;28;17.54;0
2025/03;UROLOGIA/8;1995;18;110.83;0
2024/02;UROLOGIA;8409;195;43.12;429
2025/09;CIRURGIA DE CABEÇA E PESCOÇO;518;10;51.8;16
2025/08;ORTOPEDIA/PÉ/TORNOZELO;6950;63;110.32;0
2023/06;CIRURGIA VASCULAR/7;194;4;48.5;0
2023/07;ORTOPEDIA/OMBRO;1649;89;18.53;0
2023/11;UROLOGIA/1;2147;63;34.08;0
2023/10;OFTALMOLOGIA/PTERIGIO OE;481;118;4.08;0
2023/06;ORTOPEDIA/FIXADOR EXTERNO;156;8;19.5;0
2023/06;ORTOPEDIA/COTOVELO;24;2;12.0;0
2025/06;CIRURGIA GERAL/ESTOMAGO E INTESTINOS;461;31;14.87;0
2025/08;ORTOPEDIA/JOELHO (ATJ);16846;23;732.43;0
2026/03;CIRURGIA GERAL/FIGADO E VIAS BILIARES;483;36;13.42;0
2024/07;OTORRINOLARINGOLOGIA/OUVIDO 3;385;4;96.25;0
2024/10;CIRURGIA PLÁSTICA/3;141;1;141.0;0
2024/02;CIRURGIA PEDIÁTRICA/1;1703;118;14.43;0
2026/02;ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS;1272;29;43.86;26
2025/11;ORTOPEDIA/5;2919;4;729.75;0
2026/02;CIRURGIA GERAL;48264;958;50.38;1061
2024/10;CIRURGIA PLÁSTICA/8;52;1;52.0;0
2023/09;ORTOPEDIA/JOELHO (ARTROSCOPIAS);1977;41;48.22;0
2025/07;PROGRAMA TRANSEXUALIZADOR/GINECOLOGIA;180;8;22.5;0
2026/03;GASTROENTEROLOGIA;184;3;61.33;3
2026/02;OFTALMOLOGIA/HOSPITALAR - OE;1981;10;198.1;0
2023/09;ORTOPEDIA/4;265;7;37.86;0
2026/01;CIRURGIA GERAL/ESTOMAGO E INTESTINOS;209;24;8.71;0
2026/03;OTORRINOLARINGOLOGIA/IMPLANTE COCLEAR;961;4;240.25;0
2024/02;NEUROCIRURGIA/1;3265;19;171.84;0
2025/05;CIRURGIA PEDIÁTRICA/1;3575;78;45.83;0
2024/03;CIRURGIA PEDIÁTRICA/2;2128;9;236.44;0
2024/02;CIRURGIA CARDÍACA - ANGIOPLASTIA;511;32;15.97;28
2026/05;NEUROCIRURGIA/1;1701;12;141.75;0
2024/10;UROLOGIA;10121;148;68.39;487
2025/08;COLOPROCTOLOGIA;774;15;51.6;53
2025/10;UROLOGIA/LITIASE;1419;23;61.7;0
2026/03;ORTOPEDIA/RETIRADA DE FIO OU PINO;391;8;48.88;0
2024/09;UROLOGIA/3;2994;13;230.31;0
2026/05;ORTOPEDIA/GERAL;1241;57;21.77;0
2025/10;CIRURGIA VASCULAR/GERAL;12241;82;149.28;0
2026/06;GINECOLOGIA/6;2359;30;78.63;0
2023/11;CIRURGIA CARDÍACA - ANGIOPLASTIA;923;29;31.83;24
2024/06;ORTOPEDIA/JOELHO;1;1;1.0;0
2023/11;GINECOLOGIA;11175;356;31.39;370
2025/02;OFTALMOLOGIA/CATARATA OD;418;123;3.4;0
2023/04;ORTOPEDIA/REVISÃO QUADRIL;0;4;0.0;0
2023/09;GINECOLOGIA/2;388;10;38.8;0
2024/05;ORTOPEDIA/QUADRIL;2382;117;20.36;0
2025/05;ORTOPEDIA/PEDIÁTRICA GERAL;3133;20;156.65;0
2026/05;ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS;2389;36;66.36;34
2023/11;ORTOPEDIA/REVISÃO QUADRIL;0;1;0.0;0
2025/06;CIRURGIA VASCULAR/6;407;3;135.67;0
2026/04;OFTALMOLOGIA/HOSPITALAR - OE;328;2;164.0;0
